ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_ought_to,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,ought to,You *ought to* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,ought to,advice_paraphrase,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_orig,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,could,It was   in the car. But I did not even lock the doors. It *could* have gotten stolen,"",could,could,original,original,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",epistemic,possibility,yes,1,Original sentence from dataset. Modal: 'could'. Verified and complete.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_can,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,can,It was   in the car. But I did not even lock the doors. It *can* have gotten stolen,"",could,can,ability_strengthening,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'can'. Strategy: ability_strengthening. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_may,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,may,It was   in the car. But I did not even lock the doors. It *may* have gotten stolen,"",could,may,ability_to_permission,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_might,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,might,It was   in the car. But I did not even lock the doors. It *might* have gotten stolen,"",could,might,ability_to_possibility,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_must,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,must,It was   in the car. But I did not even lock the doors. It *must* have gotten stolen,"",could,must,ability_to_necessity_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_shall,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,shall,It was   in the car. But I did not even lock the doors. It *shall* have gotten stolen,"",could,shall,ability_to_obligation_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_should,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,should,It was   in the car. But I did not even lock the doors. It *should* have gotten stolen,"",could,should,ability_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_will,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,will,It was   in the car. But I did not even lock the doors. It *will* have gotten stolen,"",could,will,ability_to_prediction_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_would,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,would,It was   in the car. But I did not even lock the doors. It *would* have gotten stolen,"",could,would,ability_to_conditional_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c_alt_ought_to,b2e43092aac0b528e6c0941d8df46cf0a0a207b798535784e4745738d528f41c,It was   in the car. But I did not even lock the doors. It could have gotten stolen,ought to,It was   in the car. But I did not even lock the doors. It *ought to* have gotten stolen,"",could,ought to,ability_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_orig,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,could,I *could* not believe I got flowers at work,"",could,could,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'could'. Verified and complete.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_can,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,can,I *can* not believe I got flowers at work,"",could,can,ability_strengthening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'can'. Strategy: ability_strengthening. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_may,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,may,I *may* not believe I got flowers at work,"",could,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_might,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,might,I *might* not believe I got flowers at work,"",could,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_must,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,must,I *must* not believe I got flowers at work,"",could,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_shall,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,shall,I *shall* not believe I got flowers at work,"",could,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_should,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,should,I *should* not believe I got flowers at work,"",could,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_will,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,will,I *will* not believe I got flowers at work,"",could,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_would,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,would,I *would* not believe I got flowers at work,"",could,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b_alt_ought_to,d0deb2e616a125279a77a1c9246a5bdf989829b6e66a2deaf255de838dae252b,I could not believe I got flowers at work,ought to,I *ought to* not believe I got flowers at work,"",could,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
822be00025e909b610e7628215dcb6ed5b3cedfa24fb0fe1cf384fe2d912a444_orig,822be00025e909b610e7628215dcb6ed5b3cedfa24fb0fe1cf384fe2d912a444,That would be cool.   Are you going to keep them?,would,That *would* be cool.   Are you going to keep them?,"",would,would,original,original,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",epistemic,prediction,yes,1,Original sentence from dataset. Modal: 'would'. Verified and complete.
822be00025e909b610e7628215dcb6ed5b3cedfa24fb0fe1cf384fe2d912a444_alt_can,822be00025e909b610e7628215dcb6ed5b3cedfa24fb0fe1cf384fe2d912a444,That would be cool.   Are you going to keep them?,can,That *can* be cool.   Are you going to keep them?,"",would,can,conditional_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'can'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
822be00025e909b610e7628215dcb6ed5b3cedfa24fb0fe1cf384fe2d912a444_alt_could,822be00025e909b610e7628215dcb6ed5b3cedfa24fb0fe1cf384fe2d912a444,That would be cool.   Are you going to keep them?,could,That *could* be cool.   Are you going to keep them?,"",would,could,conditional_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'could'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
